id,raw_copper,health,name,lvl_min,lvl_max,type_enemy,type_life,react_alliance,react_horde,lvl,vendor_worth,ah_worth
6020,33,417,Slimeshell Makrura,18,19,0,7,-1.0,-1.0,18,114.0,180.0
6033,0,328,Lake Frenzy,15,16,0,10,-1.0,-1.0,15,55.0,191.0
6035,271,0,Razorfen Stalker,28,29,1,7,-1.0,-1.0,28,732.0,1911.0
6068,150,0,Warug's Bodyguard,35,36,0,7,-1.0,-1.0,35,242.0,565.0
6069,191,0,Maraudine Khan Guard,39,40,0,7,-1.0,-1.0,39,398.0,627.0
6070,185,0,Maraudine Khan Advisor,38,39,0,7,-1.0,-1.0,38,207.0,303.0
6071,0,362,Legion Hound,29,30,0,3,-1.0,-1.0,29,232.0,317.0
6073,0,0,Searing Infernal,29,30,0,3,-1.0,-1.0,29,317.0,647.0
6093,13,222,Dead-Tooth Jack,11,11,0,7,-1.0,,11,37.0,345653.0
6109,1616901,0,Azuregos,63,63,3,2,0.0,0.0,63,217283.0,5873996.0
6113,13,222,Vejrek,11,11,0,7,-1.0,,11,15.0,50736.0
6115,97,950,Felguard,29,30,0,3,-1.0,-1.0,29,228.0,521.0
6116,276,0,Highborne Apparition,45,46,0,6,-1.0,-1.0,45,749.0,1206.0
6117,292,0,Highborne Lichling,46,47,0,6,-1.0,-1.0,46,733.0,1122.0
6118,323,0,Varo'then's Ghost,48,48,4,6,-1.0,-1.0,48,4781.0,12075.0
6123,8,198,Dark Iron Spy,9,10,0,7,-1.0,,9,34.0,10288.0
6124,13,222,Captain Beld,11,11,0,7,-1.0,,11,40.0,8266.0
6125,276,0,Haldarr Satyr,45,46,0,3,-1.0,-1.0,45,679.0,1101.0
6126,275,0,Haldarr Trickster,45,47,0,3,-1.0,-1.0,46,712.0,1221.0
6127,292,0,Haldarr Felsworn,46,47,0,3,-1.0,-1.0,46,703.0,1517.0
6128,9,198,Vorlus Vilehoof,10,10,0,3,-1.0,,10,18.0,41758.0
6129,1298,0,Draconic Magelord,53,54,1,2,-1.0,-1.0,53,337.0,597.0
6130,1219,0,Blue Scalebane,52,53,1,2,-1.0,-1.0,52,54.0,130.0
6131,1160,0,Draconic Mageweaver,51,52,1,2,-1.0,-1.0,51,68.0,158.0
6132,177,0,Razorfen Servitor,23,24,1,7,-1.0,-1.0,23,425.0,1886.0
6133,13,222,Shade of Elura,11,11,0,6,-1.0,,11,23.0,90.0
6135,427,0,Arkkoran Clacker,53,54,0,7,-1.0,-1.0,53,810.0,1416.0
6136,433,0,Arkkoran Muckdweller,53,54,0,7,-1.0,-1.0,53,798.0,1263.0
6137,452,0,Arkkoran Pincer,54,55,0,7,-1.0,-1.0,54,940.0,1754.0
6138,451,0,Arkkoran Oracle,54,55,0,7,-1.0,-1.0,54,907.0,3211.0
6140,0,0,Hetaera,55,55,1,10,-1.0,-1.0,55,118.0,141.0
6143,1315,0,Servant of Arkkoroc,53,54,1,5,-1.0,-1.0,53,198.0,331.0
6144,1360,0,Son of Arkkoroc,54,55,1,5,-1.0,-1.0,54,612.0,9150.0
6146,1361,0,Cliff Breaker,54,55,1,5,-1.0,-1.0,54,631.0,3858.0
6147,1290,0,Cliff Thunderer,53,54,1,5,-1.0,-1.0,53,185.0,597.0
6148,1236,0,Cliff Walker,52,53,1,5,-1.0,-1.0,52,191.0,606.0
6167,0,896,Chimaera Matriarch,28,28,0,1,-1.0,-1.0,28,237.0,308.0
6168,277,0,Roogug,28,28,1,7,-1.0,-1.0,28,262.0,465.0
6170,111,977,Gutspill,32,32,0,7,-1.0,,32,545.0,880.0
6180,30,328,Defias Raider,17,18,0,7,-1.0,,17,88.0,224.0
6184,293,0,Timbermaw Pathfinder,46,47,0,7,-1.0,-1.0,46,551.0,870.0
6185,317,0,Timbermaw Warrior,47,48,0,7,-1.0,-1.0,47,582.0,877.0
6186,337,0,Timbermaw Totemic,48,49,0,7,-1.0,-1.0,48,787.0,1251.0
6187,351,0,Timbermaw Den Watcher,49,50,0,7,-1.0,-1.0,49,839.0,1543.0
6188,365,0,Timbermaw Shaman,50,51,0,7,-1.0,-1.0,50,889.0,1209.0
6189,387,0,Timbermaw Ursa,51,52,0,7,-1.0,-1.0,51,1031.0,5140.0
6190,292,0,Spitelash Warrior,46,47,0,7,-1.0,-1.0,46,520.0,742.0
6193,309,0,Spitelash Screamer,47,48,0,7,-1.0,-1.0,47,553.0,913.0
6194,328,0,Spitelash Serpent Guard,48,49,0,7,-1.0,-1.0,48,577.0,1257.0
6195,390,0,Spitelash Siren,51,52,0,7,-1.0,-1.0,51,821.0,1679.0
6196,368,0,Spitelash Myrmidon,50,51,0,7,-1.0,-1.0,50,628.0,1010.0
6198,390,0,Blood Elf Surveyor,51,52,0,7,-1.0,-1.0,51,1381.0,3377.0
6199,411,0,Blood Elf Reclaimer,52,53,0,7,-1.0,-1.0,52,1350.0,3531.0
6200,390,0,Legashi Satyr,51,52,0,3,-1.0,-1.0,51,1504.0,5395.0
6201,390,0,Legashi Rogue,51,53,0,3,-1.0,-1.0,52,1800.0,7083.0
6202,410,0,Legashi Hellcaller,52,53,0,3,-1.0,-1.0,52,1530.0,5574.0
6206,211,0,Caverndeep Burrower,25,27,1,7,-1.0,-1.0,26,436.0,1123.0
6207,70,0,Caverndeep Ambusher,25,27,0,7,-1.0,-1.0,26,418.0,1119.0
6208,209,0,Caverndeep Invader,25,26,1,7,-1.0,-1.0,25,376.0,869.0
6209,225,0,Caverndeep Looter,26,26,1,7,-1.0,-1.0,26,1034.0,4037.0
6210,194,0,Caverndeep Pillager,24,25,1,7,-1.0,-1.0,24,378.0,1106.0
6211,249,0,Caverndeep Reaver,27,28,1,7,-1.0,-1.0,27,493.0,1169.0
6212,359,0,Dark Iron Agent,32,33,1,7,-1.0,-1.0,32,625.0,1361.0
6213,188,0,Irradiated Invader,24,26,1,7,-1.0,-1.0,25,362.0,971.0
6215,0,0,Chomper,30,30,1,1,-1.0,-1.0,30,492.0,993.0
6218,39,0,Irradiated Slime,27,28,1,10,-1.0,-1.0,27,315.0,432.0
6219,35,0,Corrosive Lurker,28,29,1,10,-1.0,-1.0,28,345.0,642.0
6220,0,0,Irradiated Horror,28,29,1,4,-1.0,-1.0,28,322.0,2020.0
6221,65,582,Addled Leper,24,25,0,7,-1.0,-1.0,24,221.0,621.0
6222,96,0,Leprous Technician,29,30,0,7,-1.0,-1.0,29,245.0,644.0
6223,273,0,Leprous Defender,28,29,1,7,-1.0,-1.0,28,509.0,1420.0
6224,96,0,Leprous Machinesmith,29,30,0,7,-1.0,-1.0,29,250.0,564.0
6225,294,0,Mechano-Tank,29,30,1,9,-1.0,-1.0,29,532.0,1463.0
6226,313,0,Mechano-Flamewalker,30,31,1,9,-1.0,-1.0,30,695.0,3317.0
6227,337,0,Mechano-Frostwalker,31,32,1,9,-1.0,-1.0,31,736.0,3454.0
6228,365,0,Dark Iron Ambassador,33,33,2,7,-1.0,-1.0,33,5061.0,171.0
6229,0,0,Crowd Pummeler 9-60,32,32,1,9,-1.0,-1.0,32,4749.0,937.0
6230,330,0,Peacekeeper Security Suit,30,31,1,9,-1.0,-1.0,30,782.0,9193.0
6231,0,0,Techbot,26,26,1,9,-1.0,-1.0,26,689.0,429.0
6232,0,0,Arcane Nullifier X-21,32,33,1,9,-1.0,-1.0,32,606.0,2908.0
6233,267,0,Mechanized Sentry,28,29,1,9,-1.0,-1.0,28,721.0,1990.0
6234,324,0,Mechanized Guardian,31,32,1,9,-1.0,-1.0,31,698.0,3331.0
6235,368,0,Electrocutioner 6000,32,32,1,9,-1.0,-1.0,32,2797.0,506.0
6238,134,0,Big Will,33,33,0,7,1.0,1.0,33,337.0,705.0
6239,0,0,Cyclonian,40,40,1,4,-1.0,-1.0,40,105.0,399.0
6243,227,0,Gelihast,26,26,1,7,-1.0,-1.0,26,2722.0,834.0
6329,210,0,Irradiated Pillager,25,26,1,7,-1.0,-1.0,25,425.0,1098.0
6347,0,0,Young Wavethrasher,51,52,0,10,-1.0,-1.0,51,257.0,343.0
6348,0,0,Wavethrasher,52,53,0,10,-1.0,-1.0,52,254.0,562.0
6349,0,0,Great Wavethrasher,53,54,0,10,-1.0,-1.0,53,294.0,454.0
6350,453,0,Makrinni Razorclaw,54,55,0,7,-1.0,-1.0,54,793.0,1218.0
6351,456,0,Storm Bay Oracle,54,55,0,7,-1.0,-1.0,54,534.0,718.0
6352,0,0,Coralshell Lurker,53,54,0,1,0.0,0.0,53,745.0,854.0
6369,0,0,Coralshell Tortoise,50,52,0,1,0.0,0.0,51,749.0,1005.0
6370,409,0,Makrinni Scrabbler,52,53,0,7,-1.0,-1.0,52,759.0,1334.0
6371,390,0,Storm Bay Warrior,51,52,0,7,-1.0,-1.0,51,755.0,1320.0
6372,370,0,Makrinni Snapclaw,50,51,0,7,-1.0,-1.0,50,494.0,1039.0
6375,0,0,Thunderhead Hippogryph,46,48,0,1,-1.0,-1.0,47,701.0,1657.0
6377,0,0,Thunderhead Stagwing,48,50,0,1,-1.0,-1.0,49,510.0,566.0
6378,0,0,Thunderhead Skystormer,50,52,0,1,-1.0,-1.0,51,626.0,702.0
6379,0,0,Thunderhead Patriarch,52,54,0,1,-1.0,-1.0,53,744.0,833.0
6380,0,0,Thunderhead Consort,52,54,0,1,-1.0,-1.0,53,769.0,910.0
6391,296,0,Holdout Warrior,29,30,1,7,1.0,-1.0,29,576.0,1441.0
6392,290,0,Holdout Medic,29,30,1,7,1.0,-1.0,29,454.0,768.0
6407,290,0,Holdout Technician,29,30,1,7,1.0,-1.0,29,498.0,932.0
6426,338,0,Anguished Dead,31,33,1,6,-1.0,-1.0,32,768.0,1597.0
6427,365,0,Haunting Phantasm,32,33,1,6,-1.0,-1.0,32,905.0,1771.0
6466,15,247,Gamon,12,12,0,7,0.0,0.0,12,58.0,200.0
6487,517,0,Arcanist Doan,37,37,1,7,-1.0,-1.0,37,5294.0,560.0
6488,381,0,Fallen Champion,33,33,2,6,-1.0,-1.0,33,4225.0,421.0
6489,400,0,Ironspine,33,33,2,6,-1.0,-1.0,33,5735.0,521.0
6490,395,0,Azshir the Sleepless,33,33,2,6,-1.0,-1.0,33,4724.0,591.0
6494,19,273,Tazan,13,13,0,7,-1.0,-1.0,13,55.0,277.0
6497,17,273,Astor Hadren,13,13,0,7,-1.0,1.0,13,27.0,73.0
6498,0,0,Devilsaur,54,55,1,1,-1.0,-1.0,54,702.0,2702.0
6499,0,0,Ironhide Devilsaur,54,56,1,1,-1.0,-1.0,55,796.0,2785.0
6500,0,0,Tyrant Devilsaur,54,55,1,1,-1.0,-1.0,54,776.0,2851.0
6501,0,0,Stegodon,52,53,1,1,-1.0,-1.0,52,170.0,342.0
6502,0,0,Plated Stegodon,52,54,1,1,-1.0,-1.0,53,177.0,309.0
6503,0,0,Spiked Stegodon,53,54,1,1,-1.0,-1.0,53,597.0,1651.0
6504,0,0,Thunderstomp Stegodon,54,55,1,1,-1.0,-1.0,54,175.0,399.0
6505,0,0,Ravasaur,48,49,0,1,-1.0,-1.0,48,725.0,1358.0
6506,0,0,Ravasaur Runner,49,50,0,1,-1.0,-1.0,49,720.0,1046.0
6507,0,0,Ravasaur Hunter,49,50,0,1,-1.0,-1.0,49,693.0,956.0
6508,0,0,Venomhide Ravasaur,50,51,0,1,-1.0,-1.0,50,720.0,1009.0
6509,0,0,Bloodpetal Lasher,48,49,0,10,0.0,0.0,48,227.0,2068.0
6510,0,0,Bloodpetal Flayer,51,52,0,10,0.0,0.0,51,284.0,1823.0
6511,0,0,Bloodpetal Thresher,49,50,0,10,0.0,0.0,49,242.0,1979.0
6512,0,0,Bloodpetal Trapper,52,53,0,10,0.0,0.0,52,282.0,1815.0
6513,0,0,Un'Goro Stomper,51,52,0,1,-1.0,-1.0,51,861.0,860.0
6514,0,0,Un'Goro Gorilla,50,51,0,1,-1.0,-1.0,50,699.0,951.0
6516,0,0,Un'Goro Thunderer,52,53,0,1,-1.0,-1.0,52,880.0,992.0
6517,369,0,Tar Beast,50,51,0,4,-1.0,-1.0,50,633.0,2531.0
6518,411,0,Tar Lurker,52,54,0,4,-1.0,-1.0,53,842.0,2947.0
6519,430,0,Tar Lord,53,54,0,4,-1.0,-1.0,53,861.0,2985.0
6520,0,0,Scorching Elemental,53,54,0,4,-1.0,-1.0,53,482.0,3473.0
6521,0,0,Living Blaze,54,55,0,4,-1.0,-1.0,54,480.0,3450.0
6523,274,0,Dark Iron Rifleman,27,28,1,7,-1.0,-1.0,27,770.0,2965.0
6527,390,0,Tar Creeper,51,52,0,4,-1.0,-1.0,51,814.0,2499.0
6547,69,713,Suffering Victim,25,25,0,7,-1.0,1.0,25,185.0,572.0
6551,0,0,Gorishi Wasp,51,52,0,10,-1.0,-1.0,51,413.0,761.0
6552,0,0,Gorishi Worker,51,52,0,10,-1.0,-1.0,51,467.0,838.0
6553,0,0,Gorishi Reaver,51,53,0,10,-1.0,-1.0,52,453.0,1213.0
6554,0,0,Gorishi Stinger,52,53,0,10,-1.0,-1.0,52,450.0,914.0
6555,0,0,Gorishi Tunneler,52,53,0,10,-1.0,-1.0,52,467.0,947.0
6556,199,0,Muculent Ooze,48,50,0,10,-1.0,-1.0,49,739.0,1601.0
6557,226,0,Primal Ooze,50,52,0,10,-1.0,-1.0,51,891.0,2041.0
6559,150,0,Glutinous Ooze,52,54,0,10,-1.0,-1.0,53,1072.0,2131.0
6560,1819,0,Stone Guardian,60,61,1,4,0.0,0.0,60,2901.0,26971.0
6570,27,356,Fenwick Thatros,16,16,0,7,-1.0,-1.0,16,57.0,180.0
6575,17,0,Scarlet Trainee,30,30,0,7,-1.0,-1.0,30,522.0,937.0
6581,0,0,Ravasaur Matriarch,50,50,4,1,-1.0,-1.0,50,1844.0,4836.0
6582,0,0,Clutchmother Zavas,54,54,4,10,-1.0,-1.0,54,4494.0,14028.0
6583,0,0,Gruff,57,57,2,1,-1.0,-1.0,57,5939.0,18814.0
6584,0,0,King Mosh,60,60,2,1,-1.0,-1.0,60,3282.0,16990.0
6585,0,0,Uhk'loc,52,53,4,1,-1.0,-1.0,52,1154.0,2157.0
6606,27,356,Overseer Glibby,16,16,0,7,-1.0,-1.0,16,93.0,418.0
6646,1383,0,Monnos the Elder,53,54,2,5,-1.0,-1.0,53,4188.0,14359.0
6647,395,0,Magister Hawkhelm,51,52,4,7,-1.0,-1.0,51,1862.0,4462.0
6648,0,0,Antilos,50,50,4,1,-1.0,-1.0,50,1948.0,4540.0
6649,384,0,Lady Sesspira,51,51,4,7,-1.0,-1.0,51,2346.0,6663.0
6650,364,0,General Fangferror,50,51,4,7,-1.0,-1.0,50,7610.0,30192.0
6651,344,0,Gatekeeper Rageroar,49,50,4,7,1.0,-1.0,49,1684.0,4812.0
6652,382,0,Master Feardred,51,52,4,3,-1.0,-1.0,51,769.0,1466.0
6668,59,617,Lord Cyrik Blackforge,23,23,0,7,,-1.0,23,129.0,342.0
6733,580,0,Stonevault Basher,39,40,1,7,-1.0,-1.0,39,700.0,1214.0
6788,0,561,Den Mother,18,19,0,1,-1.0,,18,87.0,159.0
6789,0,220,Thistle Cub,9,10,0,1,-1.0,,9,18.0,1103508.0
6846,9,198,Defias Dockmaster,10,10,0,7,-1.0,,10,34.0,400945.0
6866,9,198,Defias Bodyguard,10,10,0,7,-1.0,,10,35.0,340774.0
6906,654,0,Baelog,41,41,1,7,1.0,-1.0,41,1187.0,2257.0
6907,613,0,"Eric ""The Swift""",40,40,1,7,1.0,-1.0,40,1168.0,2651.0
6908,609,0,Olaf,40,40,1,7,1.0,-1.0,40,1733.0,2018.0
6909,16,247,Sethir the Ancient,12,12,0,7,-1.0,,12,40.0,106.0
6910,619,0,Revelosh,40,40,1,7,-1.0,-1.0,40,3004.0,492.0
6911,8,198,Minion of Sethir,8,10,0,7,-1.0,,9,23.0,82109.0
6927,7,176,Defias Dockworker,8,9,0,7,-1.0,-1.0,8,23.0,383631.0
7011,232,0,Earthen Rocksmasher,42,43,0,7,-1.0,-1.0,42,871.0,1684.0
7012,689,0,Earthen Sculptor,42,43,0,7,-1.0,-1.0,42,1866.0,3818.0
7015,27,356,Flagglemurk the Cruel,16,16,4,7,-1.0,,16,324.0,2020.0
7016,54,508,Lady Vespira,22,22,4,7,-1.0,,22,1587.0,14294.0
7017,21,356,Lord Sinslayer,15,16,4,7,-1.0,,15,298.0,1893.0
7022,0,0,Venomlash Scorpid,39,40,1,1,-1.0,-1.0,39,1012.0,1520.0
7023,690,0,Obsidian Sentinel,42,42,1,9,-1.0,-1.0,42,972.0,2049.0
7025,476,0,Blackrock Soldier,55,56,0,7,-1.0,-1.0,55,1186.0,2991.0
7026,474,0,Blackrock Sorcerer,55,56,0,7,-1.0,-1.0,55,1212.0,3040.0
7027,495,0,Blackrock Slayer,56,57,0,7,-1.0,-1.0,56,1419.0,7466.0
7028,495,0,Blackrock Warlock,56,57,0,7,-1.0,-1.0,56,1259.0,3032.0
7029,520,0,Blackrock Battlemaster,57,58,0,7,-1.0,-1.0,57,1468.0,3639.0
7030,617,0,Shadowforge Geologist,40,41,1,7,-1.0,-1.0,40,1183.0,2517.0
7031,0,0,Obsidian Elemental,51,53,0,4,-1.0,-1.0,52,496.0,2564.0
7032,0,0,Greater Obsidian Elemental,55,57,0,4,-1.0,-1.0,56,570.0,4244.0
7033,367,0,Firegut Ogre,50,51,0,7,-1.0,-1.0,50,1185.0,3290.0
7034,390,0,Firegut Ogre Mage,51,52,0,7,-1.0,-1.0,51,1386.0,3890.0
7035,411,0,Firegut Brute,52,53,0,7,-1.0,-1.0,52,1539.0,3455.0
7036,429,0,Thaurissan Spy,53,54,0,7,-1.0,-1.0,53,1398.0,4143.0
7037,431,0,Thaurissan Firewalker,53,55,0,7,-1.0,-1.0,54,1677.0,21061.0
7038,450,0,Thaurissan Agent,54,55,0,7,-1.0,-1.0,54,1507.0,3509.0
7039,428,0,War Reaver,53,55,0,4,-1.0,-1.0,54,838.0,1615.0
7040,1233,0,Black Dragonspawn,52,53,1,2,-1.0,-1.0,52,247.0,980.0
7041,1292,0,Black Wyrmkin,53,54,1,2,-1.0,-1.0,53,209.0,823.0
7042,1487,0,Flamescale Dragonspawn,56,57,1,2,-1.0,-1.0,56,240.0,1054.0
7043,1561,0,Flamescale Wyrmkin,57,58,1,2,-1.0,-1.0,57,257.0,1156.0
7044,1102,0,Black Drake,50,52,1,2,-1.0,-1.0,51,328.0,761.0
7045,1303,0,Scalding Drake,53,55,1,2,-1.0,-1.0,54,284.0,310.0
7046,1439,0,Searscale Drake,56,58,1,2,-1.0,-1.0,57,311.0,734.0
7047,389,0,Black Broodling,51,52,0,2,-1.0,-1.0,51,882.0,2103.0
7048,430,0,Scalding Broodling,53,54,0,2,-1.0,-1.0,53,627.0,1411.0
7049,475,0,Flamescale Broodling,55,56,0,2,-1.0,-1.0,55,710.0,1203.0
7050,0,573,Defias Drone,22,22,0,6,-1.0,-1.0,22,63.0,16.0
7053,245,0,Klaven Mortwake,23,23,1,7,-1.0,,23,378.0,1120.0
7055,0,0,Blackrock Worg,54,55,0,1,-1.0,-1.0,54,554.0,1106.0
7057,561,0,Digmaster Shovelphlange,38,38,2,7,-1.0,-1.0,38,5026.0,135084.0
7067,32,573,Venture Co. Drone,22,22,0,6,-1.0,-1.0,22,41.0,16.0
7068,1672,0,Condemned Acolyte,57,58,1,6,-1.0,-1.0,57,247.0,452.0
7069,1488,0,Condemned Monk,58,59,1,6,-1.0,-1.0,58,310.0,567.0
7070,1725,0,Condemned Cleric,59,60,1,6,-1.0,-1.0,59,336.0,610.0
7071,1616,0,Cursed Paladin,57,58,1,6,-1.0,-1.0,57,245.0,446.0
7072,1579,0,Cursed Justicar,59,60,1,6,-1.0,-1.0,59,333.0,630.0
7075,1631,0,Writhing Mage,58,59,1,6,-1.0,-1.0,58,461.0,764.0
7076,64,0,Earthen Guardian,44,45,0,7,-1.0,-1.0,44,480.0,596.0
7077,64,0,Earthen Hallshaper,44,45,0,7,-1.0,-1.0,44,472.0,572.0
7078,0,0,Cleft Scorpid,35,36,0,1,-1.0,-1.0,35,365.0,627.0
7079,0,0,Viscous Fallout,30,30,1,4,-1.0,-1.0,30,3993.0,446.0
7086,175,0,Cursed Ooze,49,50,0,10,-1.0,-1.0,49,760.0,1076.0
7091,245,0,Shadowforge Ambusher,43,44,0,7,-1.0,-1.0,43,479.0,769.0
7092,175,0,Tainted Ooze,51,52,0,10,-1.0,-1.0,51,1067.0,1479.0
7093,301,0,Vile Ooze,53,53,0,10,-1.0,-1.0,53,1470.0,1450.0
7097,0,0,Ironbeak Owl,48,49,0,1,0.0,0.0,48,665.0,1116.0
7098,0,0,Ironbeak Screecher,52,53,0,1,0.0,0.0,52,969.0,1669.0
7099,0,0,Ironbeak Hunter,50,51,0,1,0.0,0.0,50,747.0,1452.0
7100,409,0,Warpwood Moss Flayer,52,53,0,4,-1.0,-1.0,52,582.0,2063.0
7101,431,0,Warpwood Shredder,53,54,0,4,-1.0,-1.0,53,609.0,2102.0
7104,1521,0,Dessecus,56,56,2,4,-1.0,-1.0,56,4411.0,14474.0
7105,348,0,Jadefire Satyr,49,50,0,3,-1.0,-1.0,49,708.0,1595.0
7106,368,0,Jadefire Rogue,50,51,0,3,-1.0,-1.0,50,1110.0,3505.0
7107,409,0,Jadefire Trickster,52,53,0,3,-1.0,-1.0,52,1326.0,4903.0
7108,409,0,Jadefire Betrayer,52,53,0,3,-1.0,-1.0,52,1271.0,4465.0
7109,368,0,Jadefire Felsworn,50,51,0,3,-1.0,-1.0,50,953.0,3389.0
7110,390,0,Jadefire Shadowstalker,51,52,0,3,-1.0,-1.0,51,1344.0,4991.0
7111,430,0,Jadefire Hellcaller,53,54,0,3,-1.0,-1.0,53,1285.0,4582.0
7112,389,0,Jaedenar Cultist,51,52,0,7,-1.0,-1.0,51,1434.0,3679.0
7113,369,0,Jaedenar Guardian,50,51,0,7,-1.0,-1.0,50,854.0,1435.0
7114,410,0,Jaedenar Enforcer,52,53,0,7,-1.0,-1.0,52,1007.0,2732.0
7115,388,0,Jaedenar Adept,51,52,0,7,-1.0,-1.0,51,1229.0,4411.0
7118,430,0,Jaedenar Darkweaver,53,54,0,7,-1.0,-1.0,53,1128.0,2825.0
7120,430,0,Jaedenar Warlock,53,54,0,7,-1.0,-1.0,53,1047.0,2943.0
7125,0,0,Jaedenar Hound,50,51,0,3,-1.0,-1.0,50,583.0,813.0
7126,0,0,Jaedenar Hunter,52,53,0,3,-1.0,-1.0,52,569.0,928.0
7132,0,0,Toxic Horror,53,54,0,4,-1.0,-1.0,53,311.0,7764.0
7135,0,0,Infernal Bodyguard,53,54,1,3,-1.0,-1.0,53,392.0,3343.0
7136,0,0,Infernal Sentry,52,53,1,3,-1.0,-1.0,52,450.0,3294.0
7137,0,0,Immolatus,56,56,2,3,-1.0,-1.0,56,5054.0,16742.0
7138,411,0,Irontree Wanderer,52,53,0,4,-1.0,-1.0,52,883.0,3448.0
7139,411,0,Irontree Stomper,52,53,0,4,-1.0,-1.0,52,961.0,4499.0
7149,0,0,Withered Protector,55,56,0,4,-1.0,-1.0,55,406.0,1504.0
7153,327,0,Deadwood Warrior,48,49,0,7,-1.0,-1.0,48,673.0,1193.0
7154,328,0,Deadwood Gardener,48,49,0,7,-1.0,-1.0,48,696.0,1669.0
7155,348,0,Deadwood Pathfinder,49,50,0,7,-1.0,-1.0,49,694.0,1462.0
7156,431,0,Deadwood Den Watcher,53,54,0,7,-1.0,-1.0,53,934.0,2189.0
7157,452,0,Deadwood Avenger,54,55,0,7,-1.0,-1.0,54,966.0,2269.0
7158,431,0,Deadwood Shaman,53,54,0,7,-1.0,-1.0,53,1027.0,2338.0
7170,109,0,Thragomm,19,21,1,7,-1.0,,20,1658.0,3250.0
7175,150,0,Stonevault Ambusher,35,35,0,7,-1.0,-1.0,35,517.0,1001.0
7206,782,0,Ancient Stone Keeper,44,44,1,4,-1.0,-1.0,44,5326.0,286.0
7228,623,0,Ironaya,40,40,1,5,-1.0,-1.0,40,7483.0,214.0
7234,7,156,Ferocitas the Dream Eater,8,8,0,7,-1.0,,8,13.0,601.0
7235,6,115,Gnarlpine Mystic,6,7,0,7,-1.0,,6,21.0,2332.0
7246,824,0,Sandfury Shadowhunter,45,46,1,7,-1.0,-1.0,45,1541.0,2937.0
7247,823,0,Sandfury Soul Eater,45,46,1,7,-1.0,-1.0,45,1460.0,2460.0
7267,1183,0,Chief Ukorz Sandscalp,48,48,1,7,-1.0,-1.0,48,19625.0,175.0
7268,0,0,Sandfury Guardian,45,46,1,1,-1.0,-1.0,45,431.0,761.0
7269,0,0,Scarab,44,46,0,1,0.0,0.0,45,385.0,619.0
7271,903,0,Witch Doctor Zum'rah,46,46,1,7,-1.0,-1.0,46,8649.0,6766.0
7272,826,0,Theka the Martyr,45,46,1,6,-1.0,-1.0,45,521.0,540.0
7273,0,0,Gahz'rilla,46,46,1,10,-1.0,-1.0,46,15146.0,45.0
7274,875,0,Sandfury Executioner,46,46,1,7,-1.0,-1.0,46,619.0,653.0
7275,921,0,Shadowpriest Sezz'ziz,47,47,1,7,-1.0,-1.0,47,15050.0,150.0
7276,825,0,Zul'Farrak Dead Hero,45,46,0,6,-1.0,-1.0,45,2180.0,4725.0
7286,735,0,Zul'Farrak Zombie,43,44,1,6,-1.0,-1.0,43,1101.0,1986.0
7290,735,0,Shadowforge Sharpshooter,43,44,1,7,-1.0,-1.0,43,1365.0,2745.0
7291,817,0,Galgann Firehammer,45,45,1,7,-1.0,-1.0,45,9894.0,190.0
7307,43,617,Venture Co. Lookout,23,23,0,7,,-1.0,23,56.0,0.0
7308,43,573,Venture Co. Patroller,22,22,0,7,,-1.0,22,49.0,831.0
7309,64,0,Earthen Custodian,44,45,0,7,-1.0,-1.0,44,470.0,569.0
7310,43,713,Mutated Venture Co. Drone,25,25,0,6,,-1.0,25,49.0,0.0
7318,9,186,Rageclaw,10,10,0,7,-1.0,,10,33.0,1414.0
7319,5,230,Lady Sathrah,12,12,0,1,-1.0,,12,16.0,66.0
7320,776,0,Stonevault Mauler,44,45,1,7,-1.0,-1.0,44,2228.0,4913.0
7321,781,0,Stonevault Flameweaver,44,45,1,7,-1.0,-1.0,44,2064.0,5275.0
7327,422,0,Withered Warrior,34,35,1,6,-1.0,-1.0,34,1099.0,2313.0
7328,454,0,Withered Reaver,35,36,1,6,-1.0,-1.0,35,1074.0,2062.0
7329,452,0,Withered Quilguard,35,36,1,6,-1.0,-1.0,35,1093.0,2032.0
7332,421,0,Withered Spearhide,34,35,1,6,-1.0,-1.0,34,1038.0,2016.0
7333,0,0,Withered Battle Boar,34,34,0,6,-1.0,-1.0,34,226.0,421.0
7334,0,0,Battle Boar Horror,37,37,0,6,-1.0,-1.0,37,262.0,457.0
7335,449,0,Death's Head Geomancer,35,36,1,7,-1.0,-1.0,35,1051.0,2034.0
7337,483,0,Death's Head Necromancer,36,37,1,7,-1.0,-1.0,36,1098.0,2153.0
7341,519,0,Skeletal Frostweaver,37,38,1,6,-1.0,-1.0,37,1124.0,2262.0
7342,577,0,Skeletal Summoner,39,40,1,6,-1.0,-1.0,39,1208.0,2169.0
7344,172,0,Splinterbone Warrior,37,38,0,6,-1.0,-1.0,37,527.0,1002.0
7345,581,0,Splinterbone Captain,39,40,1,6,-1.0,-1.0,39,1019.0,2512.0
7346,182,0,Splinterbone Centurion,38,39,0,6,-1.0,-1.0,38,524.0,1018.0
7347,545,0,Boneflayer Ghoul,38,39,1,6,-1.0,-1.0,38,1004.0,2194.0
7348,521,0,Thorn Eater Ghoul,37,38,1,6,-1.0,-1.0,37,1054.0,2572.0
7349,0,0,Tomb Fiend,35,35,0,6,-1.0,-1.0,35,686.0,1232.0
